Tatbeteiligter,an einer Tat beteiligte Person,,,,,,,,,,,,,,,,
Täterrolle,Tatbegehende,,,,,,,,,,,,,,,,
Täufling,Taufkind,getauft werdende Person,,,,,,,,,,,,,,,
Teampartner,Teammitglied,,,,,,,,,,,,,,,,
Technologe,Technologiefachkraft,Technologin bzw. Technologe,,,,,,,,,,,,,,,
Teilnehmergebühr,Teilnahmegebühr,Kursgebühr,Kosten,,,,,,,,,,,,,,
Teilnehmerliste,Teilnahmeliste,Anwesenheitsliste,Teilnehmendenliste,,,,,,,,,,,,,,
teilnehmerorientiert,subjektorientiert,personorientiert,teilnehmendenorientiert,gruppenorientiert,,,,,,,,,,,,,
Teilnehmerzahl,Teilnahmezahl,Gruppengröße,Anmeldezahl,Teilnahmezahl; Gruppengröße; Anmeldezahl,,,,,,,,,,,,,
Testleiter,Testleitung,,,,,,,,,,,,,,,,
Theaterpädagoge,theaterpädagogische Fachkraft,,,,,,,,,,,,,,,,
Tierarzt,tiermedizinisches Fachpersonal,Tierärztin bzw. Tierarzt,,,,,,,,,,,,,,,
Töpfer,töpfernder Mensch,Töpferin bzw. Töpfer,,,,,,,,,,,,,,,
Torhüter,torhütende Person,,,,,,,,,,,,,,,,
Torwart,torhütende Person,,,,,,,,,,,,,,,,
Tourguide,Tourleitung,Reiseleitung,,,,,,,,,,,,,,,
Trauzeuge,Trauungsbegleitung,die Trauung bezeugende Personen,die Trauung Bezeugende,,,,,,,,,,,,,,
Treuhänder,treuhändisch beauftragte Person,,,,,,,,,,,,,,,,
Turnschwestern,Turngeschwister,,,,,,,,,,,,,,,,
Überbringer,überbringende Person,,,,,,,,,,,,,,,,
übermannen,überkommen,überwältigen,überkommen; überwältigen,,,,,,,,,,,,,,
Unbekannter,unbekannte Person,,,,,,,,,,,,,,,,
unbemannt,ohne Besatzung,maschinengesteuert,autonom,ferngesteuert,unbesetzt,robotisch,personenlos,maschinengesteuert; ferngesteuert,,,,,,,,,
Urheberrecht,Recht auf Urheberschaft,Copyright,,,,,,,,,,,,,,,
V-Mann,V-Leute,V-Person,,,,,,,,,,,,,,,
Vater,Elternteil,,,,,,,,,,,,,,,,
Vaterland,Heimatland,Geburtsland,Erstland,Heimatland; Geburtsland,,,,,,,,,,,,,
Verantwortlicher,die Verantwortung tragende Person,verantwortliche Person,,,,,,,,,,,,,,,
Verbrüderung,Verschwisterung,,,,,,,,,,,,,,,,
Verbündeter,ein Bündnis einhaltende Person,verbündete Person,,,,,,,,,,,,,,,
Verfolger,verfolgende Person,,,,,,,,,,,,,,,,
Verhandlungspartner,Verhandlungsgegenseite,Verhandlungsgegenüber,,,,,,,,,,,,,,,
Verkehrssünder,Verkehrsregeln missachtende/verstoßende Person,Verkehrssünderin bzw. Verkehrssünder,,,,,,,,,,,,,,,
Verleiher,verleihende Person,,,,,,,,,,,,,,,,
Verletzter,verletzte Person,,,,,,,,,,,,,,,,
Verlobter,verlobte Person,,,,,,,,,,,,,,,,
Versender,versendende Person,versendet von ... ,,,,,,,,,,,,,,,
Versichertenkarte,Versicherungskarte,Gesundheitskarte,Krankenkassenkarte,,,,,,,,,,,,,,
Versichertennummer,Versicherungsnummer,,,,,,,,,,,,,,,,
Verstorbener,verstorbene Person,,,,,,,,,,,,,,,,
Versuchsleiter,Versuchsleitung,,,,,,,,,,,,,,,,
Vertragspartner,Vertragspartei,Vertragsperson,,,,,,,,,,,,,,,
Verwandter,Familienmitglied,,,,,,,,,,,,,,,,
Verwender,verwendende Person,,,,,,,,,,,,,,,,
Volontärsbeauftragter,beauftragte Person fürs Volontariat,,,,,,,,,,,,,,,,
Vordermann,Person davor,"Person, die davor kam",,,,,,,,,,,,,,,
Vorgängerprojekt,Vorprojekt,vorangegangenes Projekt,,,,,,,,,,,,,,,
Vorgängerstudie,Vorstudie,vorangegangene Studie,,,,,,,,,,,,,,,
Vorgesetzter,Führungskraft,,,,,,,,,,,,,,,,
Vormund,die Vormundschaft innehabende Person,Vormundschaft,Vormundin bzw. Vormund,,,,,,,,,,,,,,
Vorläufer,älteres/altes Modell,,,,,,,,,,,,,,,,
Vorreiterrolle,Führungsrolle,,,,,,,,,,,,,,,,
Vorstand,Vorstandsmitglied,im Vorstand,Vorständin bzw. Vorstand,,,,,,,,,,,,,,
Wachmann,Wachpersonal,,,,,,,,,,,,,,,,
Wählerinitiative,Initiative der Wahlberechtigten,,,,,,,,,,,,,,,,
Wählerverzeichnis,Wählendenverzeichnis,Wahlverzeichnis,,,,,,,,,,,,,,,
Wählerstimme,Wahlstimme,,,,,,,,,,,,,,,,
Wanderer,wandernde Person,Person auf Wanderung,,,,,,,,,,,,,,,
Wart,überwachende Person,,,,,,,,,,,,,,,,
Wegbereiter,Weg bereitende Person,prägende Person,,,,,,,,,,,,,,,
Wegewart,Wege überwachende Person,,,,,,,,,,,,,,,,
Weggefährte,Wegbegleitung,,,,,,,,,,,,,,,,
weltmännisch,kosmopolitisch,weltgewandt,,,,,,,,,,,,,,,
Werkstudent,studentischer Job,studentische Stelle,studentische Hilfskraft,Werkstudi,Werkstudierende,,,,,,,,,,,,
Werkstudentenstelle,Werkstudierendenstelle,,,,,,,,,,,,,,,,
Wilderer,wildernde Person,"Person, die wildert","Person, die unbefugt jagt",,,,,,,,,,,,,,
wissenschaftlicher Mitarbeiter,wissenschaftlich mitarbeitende Person,wissenschaftliche Fachkraft,wissenschaftliche Mitarbeiterin bzw. wissenschaftlicher Mitarbeiter,,,,,,,,,,,,,,
wissenschaftliche Mitarbeiter,wissenschaftliche Mitarbeitende,,,,,,,,,,,,,,,,
Wissensträger,Wissenstragende Person,des Wissens mächtige Person,,,,,,,,,,,,,,,
YouTuber,auf Youtube arbeitende/performende Person,Person auf Youtube,einen Youtube-Kanal betreibende Person,,,,,,,,,,,,,,
Zahlungsempfänger,Zahlung empfangende Person,,,,,,,,,,,,,,,,
Zahnarzt,zahnärztliches Fachpersonal,Fachkraft der Zahnmedizin,zahnmedizinisches Fachpersonal,Zahnärztin bzw. Zahnarzt,,,,,,,,,,,,,
Zahnarztpraxis,Praxis für Zahnerhaltung,zahnmedizinische Praxis,Praxis für Zahnmedizin,,,,,,,,,,,,,,
Zehnkämpfer,am Zehnkampf teilnehmende Person,,,,,,,,,,,,,,,,
Zeitgenosse,Mitmensch,,,,,,,,,,,,,,,,
Zeitwächter,Zeitwache,,,,,,,,,,,,,,,,
Zeitzeuge,zeitbezeugende Person,vor Ort gewesene Person,,,,,,,,,,,,,,,
Zeuge,bezeugende Person,Zeugin bzw. Zeuge,,,,,,,,,,,,,,,
Zeugen,Bezeugende,,,,,,,,,,,,,,,,
Zimmermädchen,Servicekraft,Raumpflege,Reinigungskraft,,,,,,,,,,,,,,
Zimmermann,Zimmereifachkraft,Zimmerleute,,,,,,,,,,,,,,,
Zugang für Rollstuhlfahrer,barrierefreier Zugang,,,,,,,,,,,,,,,,
Zulieferer,Zulieferfirma,,,,,,,,,,,,,,,,
Zuschauerquote,Einschaltquote,,,,,,,,,,,,,,,,
Zuschauerzahl,Publikumszahl,,,,,,,,,,,,,,,,
Zuständiger,zuständige Person,,,,,,,,,,,,,,,,
Alltagsheld,Tag versüßende Personen,Ehrenamtliche,Zivilcourage leistende Personen,,,,,,,,,,,,,,
Alpinist,bergsteigende Personen,bergbesteigende Personen,Bergsteigende,Bergkletternde,,,,,,,,,,,,,
Altersgenosse,gleich Alte,Menschen derselben Altersgruppe,Gleichaltrige,Peer group,,,,,,,,,,,,,
Alumnus,Ehemalige,,,,,,,,,,,,,,,,
Arbeitgebervorteil,Firmenvorteile,Unternehmensvorteile,,,,,,,,,,,,,,,
Arbeitskollege,Teammitglieder,Arbeitskollegin und Arbeitskollege,,,,,,,,,,,,,,,
Archäologe,in der Archäologie tätige Person,,,,,,,,,,,,,,,,
Arzthelferin,Medizinische Fachangestellte,medizinsches Fachpersonal,,,,,,,,,,,,,,,
Arztpatientenkommunikation,Kommunikation zwischen behandelnder und behandelter Person,behandlungsbezogene Kommunikation,,,,,,,,,,,,,,,
Arztpatientenverhältnis,ärztliches Vertrauensverhältnis,medizinisches Behandlungsverhältnis,,,,,,,,,,,,,,,
Betriebsrat,der Betriebsrat,Mitarbeitendenvertretung,Betriebsrätin bzw. Betriebsrat,,,,,,,,,,,,,,
Buddhist,Menschen buddhistischen Glaubens,,,,,,,,,,,,,,,,
Einwandererfamilie,Familien mit Migrationshintergrund /-geschichte,Familien mit internationaler Geschichte,,,,,,,,,,,,,,,
Feuerwehrmann,Einsatzkräfte der Feuerwehr,Feuerwehrangehörige,Feuerwehr,Feuerwehrleute,Feuerbekämpfende,Feuerwehrfrau bzw. Feuerwehrmann,,,,,,,,,,,
Geschäftsmann,Geschäftsleute,,,,,,,,,,,,,,,,
Gott,Allwissende,Allmächtige,übernatürliche Wesen,Ewige,Gottheiten,,,,,,,,,,,,
Hebamme,Geburtshelfende,Hebammen,Hebamme,,,,,,,,,,,,,,
Herrschaft,Personen,Leute,,,,,,,,,,,,,,,
Industriekaufmann,Industriekaufleute,,,,,,,,,,,,,,,,
jed,alle,alle für sich,sämtliche,,,,,,,,,,,,,,
Kanzlerfrage,K-Frage,,,,,,,,,,,,,,,,
kein,niemand,,,,,,,,,,,,,,,,
Kleinbauer,kleine Landwirtschaftsbetriebe,,,,,,,,,,,,,,,,
Kriminalbeamte,Person im Beamtenverhältnis bei der Kriminalpolizei,,,,,,,,,,,,,,,,
Kundenbedürfnis,Bedürfnisse der Kundschaft,,,,,,,,,,,,,,,,
Kundenbewertung,Bewertungen,Bewertungssterne,Sterne-Bewertungen,,,,,,,,,,,,,,
Kundenwunsch,Wünsche der Kundschaft,,,,,,,,,,,,,,,,
Kunstfreund,Kunstbegeisterte,,,,,,,,,,,,,,,,
Landsmann,Landsleute,Landsfrau bzw. -mann,,,,,,,,,,,,,,,
Manntag,Arbeitstage,Leistungstage,Personentage,,,,,,,,,,,,,,
Marktakteur,Am Markt agierende Menschen und Institutionen,,,,,,,,,,,,,,,,
Näherin,Nähende,,,,,,,,,,,,,,,,
Nutzerdatum,(persönliche) Nutzungsdaten,Datenspuren,Daten der Nutzenden,,,,,,,,,,,,,,
Nutzerentgelt,Nutzungsentgelte,,,,,,,,,,,,,,,,
Partnerland,Kooperationsländer,,,,,,,,,,,,,,,,
Schülervorstellung,Schulaufführungen,Projektvorstellung,Musikaufführung,Theateraufführung,Konzert,Talentshow,Aufführung,,,,,,,,,,
meinesgleichen,von gleicher Art,,,,,,,,,,,,,,,,
Sportfreund,Mitglieder des/unseres Vereins,,,,,,,,,,,,,,,,
Staatsmann,Volksbeauftragte,Menschen in der Politik,Mitglieder des Bundestags / Bundesrats / der Regierung / ...,MdB,Staatsfrau bzw. Staatsmann,Staatsoberhaupt,,,,,,,,,,,
Verfolgungsakteur,Verfolgende,,,,,,,,,,,,,,,,
Wahlmann,Wahlleute,,,,,,,,,,,,,,,,
Aasgeier,,,,,,,,,,,,,,,,,
Abdecker,,,,,,,,,,,,,,,,,
Abnicker,,,,,,,,,,,,,,,,,
Absolutist,,,,,,,,,,,,,,,,,
Abstinenzler,,,,,,,,,,,,,,,,,
Abtrünniger,,,,,,,,,,,,,,,,,
Abundzubi,,,,,,,,,,,,,,,,,
Abwart,,,,,,,,,,,,,,,,,
Abwickler,,,,,,,,,,,,,,,,,
Abzocker,,,,,,,,,,,,,,,,,
Abzuschiebender,,,,,,,,,,,,,,,,,
Achsmacher,,,,,,,,,,,,,,,,,
Adabei,,,,,,,,,,,,,,,,,
Adelige,,,,,,,,,,,,,,,,,
Adeliger,,,,,,,,,,,,,,,,,
Adelsherrscher,,,,,,,,,,,,,,,,,
Adept,,,,,,,,,,,,,,,,,
Adliger,,,,,,,,,,,,,,,,,
Admin,,,,,,,,,,,,,,,,,
Adonis,,,,,,,,,,,,,,,,,
Adoptivsohn,,,,,,,,,,,,,,,,,
Advokat,,,,,,,,,,,,,,,,,
Affenarsch,,,,,,,,,,,,,,,,,
Afghane,,,,,,,,,,,,,,,,,
Aficionado,,,,,,,,,,,,,,,,,
Aggressor,,,,,,,,,,,,,,,,,
Agilolfinger,,,,,,,,,,,,,,,,,
Agilulfinger,,,,,,,,,,,,,,,,,
Agitator,,,,,,,,,,,,,,,,,
Agnostiker,,,,,,,,,,,,,,,,,
Agrarier,,,,,,,,,,,,,,,,,
Agrarwissenschaftler,Agrarwissenschaftlerin und Agrarwissenschaftler,,,,,,,,,,,,,,,,
Agronom,,,,,,,,,,,,,,,,,
Ahn,,,,,,,,,,,,,,,,,
Ahne,,,,,,,,,,,,,,,,,
Ahnenforscher,,,,,,,,,,,,,,,,,
Ahnherr,,,,,,,,,,,,,,,,,
Akrobat,,,,,,,,,,,,,,,,,
Aktuar,,,,,,,,,,,,,,,,,
Albigenser,,,,,,,,,,,,,,,,,
Albingenser,,,,,,,,,,,,,,,,,
Alchemist,,,,,,,,,,,,,,,,,
Alchimist,,,,,,,,,,,,,,,,,
Algenforscher,,,,,,,,,,,,,,,,,
Algologe,,,,,,,,,,,,,,,,,
Alki,,,,,,,,,,,,,,,,,
Alkoholabhängiger,,,,,,,,,,,,,,,,,
Alkoholgegner,,,,,,,,,,,,,,,,,
Alkoholkranker,,,,,,,,,,,,,,,,,
Alleinherrscher,,,,,,,,,,,,,,,,,
Almerin,,,,,,,,,,,,,,,,,
Alpenindianer,,,,,,,,,,,,,,,,,
Alte,,,,,,,,,,,,,,,,,
Altersforscher,Altersforscherin und Altersforscher,,,,,,,,,,,,,,,,
Altgläubiger,,,,,,,,,,,,,,,,,
Altorthodoxer,,,,,,,,,,,,,,,,,
Altvorderer,,,,,,,,,,,,,,,,,
Altwarenhändler,,,,,,,,,,,,,,,,,
Ami,,,,,,,,,,,,,,,,,
Amokfahrer,,,,,,,,,,,,,,,,,
Amoklenker,,,,,,,,,,,,,,,,,
Amokläufer,,,,,,,,,,,,,,,,,
Amokschütze,,,,,,,,,,,,,,,,,
Amtmann,,,,,,,,,,,,,,,,,
Amtsbürgermeister,,,,,,,,,,,,,,,,,
Amtsdiener,,,,,,,,,,,,,,,,,
Amtsvorsteher,,,,,,,,,,,,,,,,,
Anarcho,,,,,,,,,,,,,,,,,
Andersdenkender,,,,,,,,,,,,,,,,,
Andersdenker,,,,,,,,,,,,,,,,,
Androloge,,,,,,,,,,,,,,,,,
Anfeuerer,,,,,,,,,,,,,,,,,
Angeber,,,,,,,,,,,,,,,,,
Angefixter,,,,,,,,,,,,,,,,,
Angestellter,Angestellte bzw. Angestellter,Belegschaft,Personal,,,,,,,,,,,,,,
Angiologe,,,,,,,,,,,,,,,,,
Anhalter,,,,,,,,,,,,,,,,,
Anhang,,,,,,,,,,,,,,,,,
Ankleider,,,,,,,,,,,,,,,,,
Anlernberuf,,,,,,,,,,,,,,,,,
Anlerntätigkeit,,,,,,,,,,,,,,,,,
Anschwärzer,,,,,,,,,,,,,,,,,
Ansiedler,,,,,,,,,,,,,,,,,
Anstifter,,,,,,,,,,,,,,,,,
Anstreicher,,,,,,,,,,,,,,,,,
Anthropophage,,,,,,,,,,,,,,,,,
Antialkoholiker,,,,,,,,,,,,,,,,,
Antikenhändler,,,,,,,,,,,,,,,,,
Antiquitätenhändler,,,,,,,,,,,,,,,,,
Anverwandter,,,,,,,,,,,,,,,,,
Anweiser,,,,,,,,,,,,,,,,,
Anzeigenvertreter,,,,,,,,,,,,,,,,,
Anästhesiologe,,,,,,,,,,,,,,,,,
Anästhesist,,,,,,,,,,,,,,,,,
Apnoetaucher,,,,,,,,,,,,,,,,,
Apostel,,,,,,,,,,,,,,,,,
Applikant,,,,,,,,,,,,,,,,,
Aquanaut,,,,,,,,,,,,,,,,,
Arbeitssüchtiger,,,,,,,,,,,,,,,,,
Arbeitstier,,,,,,,,,,,,,,,,,
Arbeitswütiger,,,,,,,,,,,,,,,,,
Ariseur,,,,,,,,,,,,,,,,,
Arisierer,,,,,,,,,,,,,,,,,
Aristo,,,,,,,,,,,,,,,,,
Aristokrat,Aristokratin und Aristokrat,,,,,,,,,,,,,,,,
Armer,,,,,,,,,,,,,,,,,
Armutsflüchtling,,,,,,,,,,,,,,,,,
Arsch,,,,,,,,,,,,,,,,,
Arschkriecher,,,,,,,,,,,,,,,,,
Arztbesucher,,,,,,,,,,,,,,,,,
Arztsekretär,,,,,,,,,,,,,,,,,
Arztsekretärin,,,,,,,,,,,,,,,,,
Astrologe,Astrologin und Astrologe,,,,,,,,,,,,,,,,
Asylantragsteller,,,,,,,,,,,,,,,,,
Asylsuchender,,,,,,,,,,,,,,,,,
Attackierender,,,,,,,,,,,,,,,,,
Atze,,,,,,,,,,,,,,,,,
Aufhetzer,,,,,,,,,,,,,,,,,
Aufpasser,,,,,,,,,,,,,,,,,
Aufpudler,,,,,,,,,,,,,,,,,
Aufrührer,,,,,,,,,,,,,,,,,
Aufschneider,,,,,,,,,,,,,,,,,
Aufseher,Aufseherin bzw. Aufseher,,,,,,,,,,,,,,,,
Aufständischer,,,,,,,,,,,,,,,,,
Auftragskiller,,,,,,,,,,,,,,,,,
Auftragsmörder,,,,,,,,,,,,,,,,,
Auftragsschreiber,,,,,,,,,,,,,,,,,
Aufwiegler,,,,,,,,,,,,,,,,,
Augenarzt,,,,,,,,,,,,,,,,,
Augenstern,,,,,,,,,,,,,,,,,
Augur,,,,,,,,,,,,,,,,,
Augustus,,,,,,,,,,,,,,,,,
Auktionator,,,,,,,,,,,,,,,,,
Ausbeuter,,,,,,,,,,,,,,,,,
Ausbildner,,,,,,,,,,,,,,,,,
Ausbildungsberuf,,,,,,,,,,,,,,,,,
Aushilfsjob,,,,,,,,,,,,,,,,,
Aushilfsjobber,,,,,,,,,,,,,,,,,
Aushorcher,,,,,,,,,,,,,,,,,
Auskulator,,,,,,,,,,,,,,,,,
Auskultant,,,,,,,,,,,,,,,,,
Auskultator,,,,,,,,,,,,,,,,,
Auslandstourist,,,,,,,,,,,,,,,,,
Auslöser,,,,,,,,,,,,,,,,,
Auspeitscher,,,,,,,,,,,,,,,,,
Ausrichter,,,,,,,,,,,,,,,,,
Ausrufer,,,,,,,,,,,,,,,,,
Auswechselspieler,,,,,,,,,,,,,,,,,
Auswerter,,,,,,,,,,,,,,,,,
Auszubildende,,,,,,,,,,,,,,,,,
Autobuschauffeur,,,,,,,,,,,,,,,,,
Autobusfahrer,,,,,,,,,,,,,,,,,
Autokrat,,,,,,,,,,,,,,,,,
Automobilist,,,,,,,,,,,,,,,,,
Automobilmechaniker,,,,,,,,,,,,,,,,,
Automonteur,,,,,,,,,,,,,,,,,
Autoposer,,,,,,,,,,,,,,,,,
Autoschlosser,,,,,,,,,,,,,,,,,
Autoschrauber,,,,,,,,,,,,,,,,,
Außenamtschef,,,,,,,,,,,,,,,,,
Außendienstler,,,,,,,,,,,,,,,,,
Azubine,,,,,,,,,,,,,,,,,
Backpacker,,,,,,,,,,,,,,,,,
Badearzt,,,,,,,,,,,,,,,,,
Bahnbrecher,,,,,,,,,,,,,,,,,
Bahnkunde,,,,,,,,,,,,,,,,,
Bahnradfahrer,,,,,,,,,,,,,,,,,
Bahnradler,,,,,,,,,,,,,,,,,
Bahnreisender,,,,,,,,,,,,,,,,,
Bahnwärter,,,,,,,,,,,,,,,,,
Bajuware,,,,,,,,,,,,,,,,,
Balg,,,,,,,,,,,,,,,,,
Balltreter,,,,,,,,,,,,,,,,,
Bambino,,,,,,,,,,,,,,,,,
Banause,,,,,,,,,,,,,,,,,
Bandarbeiter,,,,,,,,,,,,,,,,,
Bandenchef,,,,,,,,,,,,,,,,,
Bandenführer,,,,,,,,,,,,,,,,,
Bandit,,,,,,,,,,,,,,,,,
Bandleader,,,,,,,,,,,,,,,,,
Bankangestellter,,,,,,,,,,,,,,,,,
Bankbediensteter,,,,,,,,,,,,,,,,,
Barbar,,,,,,,,,,,,,,,,,
Barbesitzer,,,,,,,,,,,,,,,,,
Barde,,,,,,,,,,,,,,,,,
Baron,,,,,,,,,,,,,,,,,
Basketballer,,,,,,,,,,,,,,,,,
Basketballprofi,,,,,,,,,,,,,,,,,
Basketballspieler,,,,,,,,,,,,,,,,,
Bassgitarrist,,,,,,,,,,,,,,,,,
Bauer,Bäuerin und Bauer,,,,,,,,,,,,,,,,
Bauernfänger,,,,,,,,,,,,,,,,,
Bauerntrampel,,,,,,,,,,,,,,,,,
Bauerntölpel,,,,,,,,,,,,,,,,,
Bauzeichner,,,,,,,,,,,,,,,,,
Bazi,,,,,,,,,,,,,,,,,
Beduine,,,,,,,,,,,,,,,,,
Befehlsempfänger,,,,,,,,,,,,,,,,,
Befreiungskämpfer,,,,,,,,,,,,,,,,,
Beförderungsfall,,,,,,,,,,,,,,,,,
Begatter,,,,,,,,,,,,,,,,,
Begründer,,,,,,,,,,,,,,,,,
Beikoch,,,,,,,,,,,,,,,,,
Beilagenkoch,,,,,,,,,,,,,,,,,
Beischläfer,,,,,,,,,,,,,,,,,
Beizer,,,,,,,,,,,,,,,,,
Beizjäger,,,,,,,,,,,,,,,,,
Bekleidungsgestalter,,,,,,,,,,,,,,,,,
Bekloppter,,,,,,,,,,,,,,,,,
Bellizist,,,,,,,,,,,,,,,,,
Belorusse,,,,,,,,,,,,,,,,,
Bender,,,,,,,,,,,,,,,,,
Bengel,,,,,,,,,,,,,,,,,
Benjamin,,,,,,,,,,,,,,,,,
Berber,,,,,,,,,,,,,,,,,
Bergarbeiter,,,,,,,,,,,,,,,,,
Bergbewohner,,,,,,,,,,,,,,,,,
Bergmann,,,,,,,,,,,,,,,,,
Bergmaschinenmann,,,,,,,,,,,,,,,,,
Berufskiller,,,,,,,,,,,,,,,,,
Berufsmörder,,,,,,,,,,,,,,,,,
Berufsoptimist,,,,,,,,,,,,,,,,,
Berufstätige,,,,,,,,,,,,,,,,,
Beschatter,,,,,,,,,,,,,,,,,
Beschwörer,,,,,,,,,,,,,,,,,
Beschäftigungstherapeut,,,,,,,,,,,,,,,,,
Beschützer,,,,,,,,,,,,,,,,,
Besen,,,,,,,,,,,,,,,,,
Besorger,,,,,,,,,,,,,,,,,
Besserwessi,,,,,,,,,,,,,,,,,
Bester,,,,,,,,,,,,,,,,,
Bestplatzierter,,,,,,,,,,,,,,,,,
Beteiligter,,,,,,,,,,,,,,,,,
Betonkopf,,,,,,,,,,,,,,,,,
Betthäschen,,,,,,,,,,,,,,,,,
Bettnässer,,,,,,,,,,,,,,,,,
Beutepreußen,,,,,,,,,,,,,,,,,
Bevollmächtigter,,,,,,,,,,,,,,,,,
Bewacher,,,,,,,,,,,,,,,,,
Bewegungskünstler,,,,,,,,,,,,,,,,,
Bewunderer,,,,,,,,,,,,,,,,,
Bezirksleiter,,,,,,,,,,,,,,,,,
Bezwinger,,,,,,,,,,,,,,,,,
Biedermann,,,,,,,,,,,,,,,,,
Bienenzüchter,,,,,,,,,,,,,,,,,
Bildberichterstatter,,,,,,,,,,,,,,,,,
Bildermacher,,,,,,,,,,,,,,,,,
Bildjournalist,,,,,,,,,,,,,,,,,
Bildner,,,,,,,,,,,,,,,,,
Bildreporter,,,,,,,,,,,,,,,,,
Billeteur,,,,,,,,,,,,,,,,,
Bimbo,,,,,,,,,,,,,,,,,
Binder,,,,,,,,,,,,,,,,,
Binnenflüchtling,,,,,,,,,,,,,,,,,
Biograf,,,,,,,,,,,,,,,,,
Biograph,,,,,,,,,,,,,,,,,
Bissgurn,,,,,,,,,,,,,,,,,
Bittsteller,,,,,,,,,,,,,,,,,
Blasehase,,,,,,,,,,,,,,,,,
Blasmaus,,,,,,,,,,,,,,,,,
Blattmacher,,,,,,,,,,,,,,,,,
Blaublüter,,,,,,,,,,,,,,,,,
Blechblasinstrumentenbauer,,,,,,,,,,,,,,,,,
Blender,,,,,,,,,,,,,,,,,
Bluffer,,,,,,,,,,,,,,,,,
Blumenhändler,,,,,,,,,,,,,,,,,
Blumenkind,,,,,,,,,,,,,,,,,
Bluthund,,,,,,,,,,,,,,,,,
Blutsauger,,,,,,,,,,,,,,,,,
Blutsverwandte,,,,,,,,,,,,,,,,,
Blutsverwandter,,,,,,,,,,,,,,,,,
Boche,,,,,,,,,,,,,,,,,
Bodybuilder,,,,,,,,,,,,,,,,,
Bodyguard,,,,,,,,,,,,,,,,,
Bonze,,,,,,,,,,,,,,,,,
Bordellbesucher,,,,,,,,,,,,,,,,,
Bordsteinschwalbe,,,,,,,,,,,,,,,,,
Botengänger,,,,,,,,,,,,,,,,,
Botenjunge,,,,,,,,,,,,,,,,,
Botokude,,,,,,,,,,,,,,,,,
Bouler,,,,,,,,,,,,,,,,,
Boulespieler,,,,,,,,,,,,,,,,,
Boulevardjournalist,,,,,,,,,,,,,,,,,
Bowler,,,,,,,,,,,,,,,,,
Bowlingspieler,,,,,,,,,,,,,,,,,
Bratscher,,,,,,,,,,,,,,,,,
Bratschist,,,,,,,,,,,,,,,,,
Brauner,,,,,,,,,,,,,,,,,
Brecher,,,,,,,,,,,,,,,,,
Bremser,,,,,,,,,,,,,,,,,
Briefpartner,,,,,,,,,,,,,,,,,
Briefzusteller,,,,,,,,,,,,,,,,,
Brite,,,,,,,,,,,,,,,,,
Brocken,,,,,,,,,,,,,,,,,
Broker,,,,,,,,,,,,,,,,,
Bruchpilot,,,,,,,,,,,,,,,,,
Bruder,,,,,,,,,,,,,,,,,
Brummbär,,,,,,,,,,,,,,,,,
Brummer,,,,,,,,,,,,,,,,,
Brummifahrer,,,,,,,,,,,,,,,,,
Brunnenvergifter,,,,,,,,,,,,,,,,,
Brutalo,,,,,,,,,,,,,,,,,
Brüllaffe,,,,,,,,,,,,,,,,,
Bsuff,,,,,,,,,,,,,,,,,
Bub,,,,,,,,,,,,,,,,,
Bube,,,,,,,,,,,,,,,,,
Buchgelehrter,,,,,,,,,,,,,,,,,
Buchprüfer,,,,,,,,,,,,,,,,,
Buddy,,,,,,,,,,,,,,,,,
Bukanier,,,,,,,,,,,,,,,,,
Bukligger,,,,,,,,,,,,,,,,,
Bulle,,,,,,,,,,,,,,,,,
Bummelant,,,,,,,,,,,,,,,,,
Bummler,,,,,,,,,,,,,,,,,
Bumser,,,,,,,,,,,,,,,,,
Bundestagsabgeordneter,,,,,,,,,,,,,,,,,
Bundi,,,,,,,,,,,,,,,,,
Bunny,,,,,,,,,,,,,,,,,
Buntfutterer,,,,,,,,,,,,,,,,,
Burgvogt,,,,,,,,,,,,,,,,,
Bursch,,,,,,,,,,,,,,,,,
Bursche,,,,,,,,,,,,,,,,,
Buschauffeur,,,,,,,,,,,,,,,,,
Buschi,,,,,,,,,,,,,,,,,
Busenfreund,,,,,,,,,,,,,,,,,
Buslenker,,,,,,,,,,,,,,,,,
Butler,,,,,,,,,,,,,,,,,
Byzantiner,,,,,,,,,,,,,,,,,
Börsenhändler,,,,,,,,,,,,,,,,,
Börsenmakler,Börsenmaklerin und Börsenmakler,,,,,,,,,,,,,,,,
Börsianer,,,,,,,,,,,,,,,,,
Bösewicht,,,,,,,,,,,,,,,,,
Böttcher,,,,,,,,,,,,,,,,,
Böttiger,,,,,,,,,,,,,,,,,
Böttner,,,,,,,,,,,,,,,,,
Büchernarr,,,,,,,,,,,,,,,,,
Bücherwurm,,,,,,,,,,,,,,,,,
Büchsenmeister,,,,,,,,,,,,,,,,,
Büchsenschütz,,,,,,,,,,,,,,,,,
Büezer,,,,,,,,,,,,,,,,,
Bühnenautor,,,,,,,,,,,,,,,,,
Bühnendichter,,,,,,,,,,,,,,,,,
Bühnenmagier,,,,,,,,,,,,,,,,,
Bünzli,,,,,,,,,,,,,,,,,
Bürgerschreck,,,,,,,,,,,,,,,,,
Büttel,,,,,,,,,,,,,,,,,
Büttner,,,,,,,,,,,,,,,,,
Büßer,,,,,,,,,,,,,,,,,
Caesar,,,,,,,,,,,,,,,,,
